,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date_open_time,date_close_time
0,1553731200000,90.0,98.89,88.0,95.74,2319.41987,1553817599999,219959.7213103,1165,1078.25298,102381.5162824,0,2019-03-28,2019-03-28 23:59:59.999
1,1553817600000,95.74,98.19,94.91,98.13,3565.30155,1553903999999,345397.9745122,1721,1557.62344,150931.6579001,0,2019-03-29,2019-03-29 23:59:59.999
2,1553904000000,98.3,101.0,95.5,100.78,3540.27743,1553990399999,348446.5285333,1440,1476.01358,145118.6898561,0,2019-03-30,2019-03-30 23:59:59.999
3,1553990400000,100.58,110.89,99.61,110.7,11668.43675,1554076799999,1233115.567243,5298,5386.08329,568556.3220991,0,2019-03-31,2019-03-31 23:59:59.999
4,1554076800000,110.5,120.06,107.71,112.97,16508.93631,1554163199999,1902034.8735968,8567,7237.85215,834426.2811672,0,2019-04-01,2019-04-01 23:59:59.999
5,1554163200000,113.28,125.84,111.03,123.69,15379.30754,1554249599999,1833220.6977836,8188,8304.70125,990705.5574563,0,2019-04-02,2019-04-02 23:59:59.999
6,1554249600000,123.5,139.1,118.38,123.43,26058.20443,1554335999999,3456383.9144395,12599,12097.62525,1607105.8706525,0,2019-04-03,2019-04-03 23:59:59.999
7,1554336000000,123.78,131.65,119.02,122.87,8434.43214,1554422399999,1054060.3370459,6036,3934.7176,490301.3666372,0,2019-04-04,2019-04-04 23:59:59.999
8,1554422400000,122.87,134.24,122.87,132.78,5803.26085,1554508799999,752865.5737238,3435,2996.18137,389633.9322779,0,2019-04-05,2019-04-05 23:59:59.999
9,1554508800000,132.84,137.83,128.01,130.93,4302.73303,1554595199999,569185.4871077,3282,1982.6228,262583.6944146,0,2019-04-06,2019-04-06 23:59:59.999
10,1554595200000,130.55,135.33,130.11,135.11,4221.6208,1554681599999,562267.3655962,2941,1939.83317,258309.4350628,0,2019-04-07,2019-04-07 23:59:59.999
11,1554681600000,135.17,137.85,128.67,135.3,5806.88245,1554767999999,783436.0807374,3976,3136.27898,424310.1787383,0,2019-04-08,2019-04-08 23:59:59.999
12,1554768000000,135.2,135.52,128.84,131.4,3535.66865,1554854399999,465028.5985289,2452,1835.12201,240747.481566,0,2019-04-09,2019-04-09 23:59:59.999
13,1554854400000,131.32,133.38,126.43,129.74,4500.68937,1554940799999,588022.0774125,3436,1755.04581,228787.7197333,0,2019-04-10,2019-04-10 23:59:59.999
14,1554940800000,129.73,129.84,113.2,122.3,7797.38187,1555027199999,944041.2156357,4215,3978.24088,482698.3350575,0,2019-04-11,2019-04-11 23:59:59.999
15,1555027200000,122.3,123.03,114.98,118.93,4715.41854,1555113599999,559828.435523,2683,1466.92304,175418.1166738,0,2019-04-12,2019-04-12 23:59:59.999
16,1555113600000,118.72,119.84,117.11,119.1,1390.26356,1555199999999,165176.8205364,1113,621.85429,74108.5734579,0,2019-04-13,2019-04-13 23:59:59.999
17,1555200000000,119.1,123.16,117.88,122.57,1796.90255,1555286399999,216986.9385978,1639,940.68443,113695.7590873,0,2019-04-14,2019-04-14 23:59:59.999
18,1555286400000,122.57,123.78,115.04,118.56,2777.43757,1555372799999,332059.4486977,2334,1638.58407,196039.4903198,0,2019-04-15,2019-04-15 23:59:59.999
19,1555372800000,118.48,131.0,115.54,120.61,5110.50898,1555459199999,610778.070539,2883,2038.91399,244286.2249692,0,2019-04-16,2019-04-16 23:59:59.999
20,1555459200000,120.5,122.33,118.44,120.08,2189.18509,1555545599999,261513.7783405,1716,1225.4537,146060.096235,0,2019-04-17,2019-04-17 23:59:59.999
21,1555545600000,119.94,125.59,119.7,123.52,5542.19338,1555631999999,682414.4079162,3413,2660.58739,327505.2829501,0,2019-04-18,2019-04-18 23:59:59.999
22,1555632000000,123.54,123.82,119.45,122.11,3781.2912,1555718399999,459073.957825,2149,1326.66065,161639.8261983,0,2019-04-19,2019-04-19 23:59:59.999
23,1555718400000,121.87,124.47,121.3,123.1,1741.75754,1555804799999,212969.7483655,1802,857.22288,104802.093538,0,2019-04-20,2019-04-20 23:59:59.999
24,1555804800000,123.27,123.72,117.22,121.19,3007.97153,1555891199999,363943.2311493,2292,1427.24586,172578.5281006,0,2019-04-21,2019-04-21 23:59:59.999
25,1555891200000,121.22,122.88,118.75,121.65,1540.87078,1555977599999,186644.2404521,1681,848.79055,102874.6765382,0,2019-04-22,2019-04-22 23:59:59.999
26,1555977600000,122.15,125.38,117.05,117.05,1997.62099,1556063999999,244125.8332507,2229,967.49008,118348.321315,0,2019-04-23,2019-04-23 23:59:59.999
27,1556064000000,117.0,120.28,110.8,115.02,5968.04325,1556150399999,690011.9844341,3453,3484.59924,401230.8653647,0,2019-04-24,2019-04-24 23:59:59.999
28,1556150400000,115.45,118.0,106.91,108.89,4092.0347,1556236799999,467128.6640777,2332,1996.85964,229293.0940205,0,2019-04-25,2019-04-25 23:59:59.999
29,1556236800000,108.89,114.33,106.38,110.27,3136.99664,1556323199999,345503.8357748,1895,1613.28786,177924.3003954,0,2019-04-26,2019-04-26 23:59:59.999
30,1556323200000,110.27,111.43,108.76,110.01,1345.45349,1556409599999,148305.9171423,967,688.50821,75843.4092964,0,2019-04-27,2019-04-27 23:59:59.999
31,1556409600000,110.01,111.48,108.88,110.73,1248.18569,1556495999999,137884.4274206,1012,678.95573,74960.7047531,0,2019-04-28,2019-04-28 23:59:59.999
32,1556496000000,110.72,111.5,106.77,107.72,3402.18252,1556582399999,372481.1560785,1536,1323.02847,145252.229222,0,2019-04-29,2019-04-29 23:59:59.999
