,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date_open_time,date_close_time
0,1574899200000,220.08,224.6,212.02,217.41,11556.80086,1574985599999,2530899.68916,6274,5997.10206,1313789.1944929,0,2019-11-28,2019-11-28 23:59:59.999
1,1574985600000,217.4,226.49,216.9,224.0,50234.55027,1575071999999,11222828.2936979,23621,26343.41527,5881106.2182666,0,2019-11-29,2019-11-29 23:59:59.999
2,1575072000000,223.89,224.67,214.41,217.45,47622.18011,1575158399999,10490318.8361089,18794,23988.28449,5290884.4458015,0,2019-11-30,2019-11-30 23:59:59.999
3,1575158400000,217.43,218.18,209.24,214.36,46721.57914,1575244799999,9973168.0498748,24501,23680.26481,5059706.1301251,0,2019-12-01,2019-12-01 23:59:59.999
4,1575244800000,214.37,216.25,209.68,213.67,43397.32559,1575331199999,9250970.9345502,19593,21483.00834,4581775.3662296,0,2019-12-02,2019-12-02 23:59:59.999
5,1575331200000,213.72,215.95,210.99,211.5,28430.46455,1575417599999,6066320.7000478,13295,14064.08334,3001910.4581469,0,2019-12-03,2019-12-03 23:59:59.999
6,1575417600000,211.47,219.68,202.5,207.47,93351.89396,1575503999999,19572146.7800238,38729,43947.18205,9219472.845733,0,2019-12-04,2019-12-04 23:59:59.999
7,1575504000000,207.36,214.46,200.88,211.5,58415.66785,1575590399999,12250900.2046183,23102,28227.06323,5927188.1936388,0,2019-12-05,2019-12-05 23:59:59.999
8,1575590400000,211.6,214.0,209.2,212.84,36081.71398,1575676799999,7635950.9300331,16105,18172.70035,3846802.6065608,0,2019-12-06,2019-12-06 23:59:59.999
9,1575676800000,212.9,216.62,210.01,211.0,26962.16937,1575763199999,5746370.3154666,11321,13481.37084,2872962.5841007,0,2019-12-07,2019-12-07 23:59:59.999
10,1575763200000,210.97,214.89,208.0,212.58,23530.67976,1575849599999,4971614.7813878,10618,11020.49173,2329707.9038811,0,2019-12-08,2019-12-08 23:59:59.999
11,1575849600000,212.42,215.08,205.4,208.27,36474.63924,1575935999999,7690860.1222739,16896,16063.86857,3390881.985596,0,2019-12-09,2019-12-09 23:59:59.999
12,1575936000000,208.18,209.35,203.71,206.54,27927.89853,1576022399999,5779008.5202788,13053,12924.4709,2675191.5633275,0,2019-12-10,2019-12-10 23:59:59.999
13,1576022400000,206.63,207.99,204.05,207.01,15264.51196,1576108799999,3149193.3312386,7791,6763.06859,1395012.897475,0,2019-12-11,2019-12-11 23:59:59.999
14,1576108800000,207.1,207.97,203.67,206.79,26540.59504,1576195199999,5463102.0369853,12548,13170.59753,2711616.2522314,0,2019-12-12,2019-12-12 23:59:59.999
15,1576195200000,206.62,212.71,206.25,211.32,33534.36619,1576281599999,7015487.04537,19871,15781.61779,3303584.5499326,0,2019-12-13,2019-12-13 23:59:59.999
16,1576281600000,211.44,213.11,204.67,205.82,34067.96904,1576367999999,7112457.1944317,17754,16629.28775,3474907.9386269,0,2019-12-14,2019-12-14 23:59:59.999
17,1576368000000,205.87,211.72,204.88,206.88,37076.8692,1576454399999,7694355.5642057,17971,18386.82608,3815098.4487562,0,2019-12-15,2019-12-15 23:59:59.999
18,1576454400000,206.87,208.67,193.85,196.27,82405.61891,1576540799999,16478839.2806569,40213,38734.36438,7746488.2731105,0,2019-12-16,2019-12-16 23:59:59.999
19,1576540800000,196.26,196.96,172.1,176.45,127025.58764,1576627199999,23345354.3415362,56991,59794.26527,10988861.1739675,0,2019-12-17,2019-12-17 23:59:59.999
20,1576627200000,176.45,191.75,169.66,189.0,144833.0183,1576713599999,25986405.1707104,76448,75850.26465,13615409.2890939,0,2019-12-18,2019-12-18 23:59:59.999
21,1576713600000,188.9,191.0,183.49,185.96,54337.20347,1576799999999,10148526.0259586,30108,27717.66898,5174818.9952816,0,2019-12-19,2019-12-19 23:59:59.999
22,1576800000000,186.07,190.72,183.82,187.44,43236.75189,1576886399999,8094064.0457129,31219,21539.84305,4028443.1042276,0,2019-12-20,2019-12-20 23:59:59.999
23,1576886400000,187.39,188.43,185.33,186.21,19488.47281,1576972799999,3636819.9778983,14615,8531.41908,1592444.8840437,0,2019-12-21,2019-12-21 23:59:59.999
24,1576972800000,186.21,197.4,185.73,196.27,54636.39805,1577059199999,10424136.4467414,33176,28438.86926,5422994.856359,0,2019-12-22,2019-12-22 23:59:59.999
25,1577059200000,196.28,198.0,188.2,189.61,57146.5522,1577145599999,11116931.2779339,33910,28761.59415,5598831.2852844,0,2019-12-23,2019-12-23 23:59:59.999
26,1577145600000,189.66,191.68,185.0,188.3,50765.49176,1577231999999,9589235.4622696,31926,25717.85082,4863708.6644637,0,2019-12-24,2019-12-24 23:59:59.999
27,1577232000000,188.31,188.78,182.69,185.34,31724.59117,1577318399999,5893381.4990916,20246,14736.30446,2737616.982226,0,2019-12-25,2019-12-25 23:59:59.999
28,1577318400000,185.34,194.99,184.01,187.79,48012.30969,1577404799999,9082429.7598178,32093,23121.59259,4377959.8578672,0,2019-12-26,2019-12-26 23:59:59.999
29,1577404800000,187.7,203.92,186.83,203.21,120980.63718,1577491199999,23726165.9545951,69928,61331.2515,12019679.5814978,0,2019-12-27,2019-12-27 23:59:59.999
30,1577491200000,203.33,210.0,202.53,206.27,81593.20921,1577577599999,16871566.2495375,52994,39803.44374,8230633.1679293,0,2019-12-28,2019-12-28 23:59:59.999
