,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date_open_time,date_close_time
0,1554249600000,2.5,2.5,1.829,1.9835,700690.92,1554335999999,1474772.014846,5999,290761.42,612304.518618,0,2019-04-03,2019-04-03 23:59:59.999
1,1554336000000,1.9839,2.2193,1.9396,2.1328,495421.54,1554422399999,1035509.206489,4882,234678.14,491058.548078,0,2019-04-04,2019-04-04 23:59:59.999
2,1554422400000,2.1388,2.4723,2.1209,2.451,728503.33,1554508799999,1695871.602886,8378,373317.39,870537.233517,0,2019-04-05,2019-04-05 23:59:59.999
3,1554508800000,2.4488,2.4488,2.2973,2.3204,361413.77,1554595199999,851866.426036,3922,169699.19,400528.580216,0,2019-04-06,2019-04-06 23:59:59.999
4,1554595200000,2.3238,2.3694,2.2609,2.3419,368997.87,1554681599999,850244.833237,3270,233943.06,538371.043699,0,2019-04-07,2019-04-07 23:59:59.999
5,1554681600000,2.3339,2.4998,2.1741,2.3309,410029.91,1554767999999,952504.461592,4782,188305.5,437229.536411,0,2019-04-08,2019-04-08 23:59:59.999
6,1554768000000,2.319,2.3205,2.1776,2.232,345619.63,1554854399999,768351.588359,3375,205632.94,454903.002805,0,2019-04-09,2019-04-09 23:59:59.999
7,1554854400000,2.232,2.3134,2.2005,2.2247,203974.68,1554940799999,461067.994761,2193,96590.08,218719.033928,0,2019-04-10,2019-04-10 23:59:59.999
8,1554940800000,2.2327,2.2327,1.8718,1.9854,589606.37,1555027199999,1196893.696434,5577,224786.27,448973.292449,0,2019-04-11,2019-04-11 23:59:59.999
9,1555027200000,1.9857,2.0398,1.8555,1.9656,194231.45,1555113599999,378588.168147,2753,101673.44,199172.730404,0,2019-04-12,2019-04-12 23:59:59.999
10,1555113600000,1.9587,1.9945,1.8914,1.905,131179.89,1555199999999,253615.622577,1707,70383.68,136101.816676,0,2019-04-13,2019-04-13 23:59:59.999
11,1555200000000,1.9107,1.9776,1.8136,1.9776,267973.02,1555286399999,507449.730785,3356,115800.58,220804.294621,0,2019-04-14,2019-04-14 23:59:59.999
12,1555286400000,1.9776,2.0189,1.7834,1.8449,340218.39,1555372799999,641259.409248,3676,134417.02,254593.024274,0,2019-04-15,2019-04-15 23:59:59.999
13,1555372800000,1.8436,1.9448,1.8163,1.9148,221817.15,1555459199999,417616.934493,2335,113464.45,213784.912983,0,2019-04-16,2019-04-16 23:59:59.999
14,1555459200000,1.9152,1.9498,1.866,1.9357,206141.16,1555545599999,395058.420266,2055,90263.38,173028.386933,0,2019-04-17,2019-04-17 23:59:59.999
15,1555545600000,1.9395,1.9882,1.9171,1.9752,184174.41,1555631999999,359901.576177,1938,86557.73,169302.533479,0,2019-04-18,2019-04-18 23:59:59.999
16,1555632000000,1.9749,1.9797,1.896,1.9661,129351.72,1555718399999,251132.553162,1343,65953.35,128406.763341,0,2019-04-19,2019-04-19 23:59:59.999
17,1555718400000,1.9656,1.9801,1.9203,1.9568,53806.65,1555804799999,104982.218416,963,24852.24,48515.661045,0,2019-04-20,2019-04-20 23:59:59.999
18,1555804800000,1.9508,1.9647,1.7605,1.8488,278990.06,1555891199999,513288.522403,2889,114859.36,211515.49398,0,2019-04-21,2019-04-21 23:59:59.999
19,1555891200000,1.8545,1.877,1.8091,1.8612,149660.31,1555977599999,276089.964255,1674,67740.68,125301.046326,0,2019-04-22,2019-04-22 23:59:59.999
20,1555977600000,1.8568,1.8755,1.742,1.742,204709.05,1556063999999,373986.166921,2230,72611.95,133532.915966,0,2019-04-23,2019-04-23 23:59:59.999
21,1556064000000,1.742,1.7488,1.5623,1.6633,496536.5,1556150399999,820999.193506,4028,244457.92,403022.757841,0,2019-04-24,2019-04-24 23:59:59.999
22,1556150400000,1.666,1.6986,1.4201,1.5118,523441.58,1556236799999,824344.726772,3769,196664.62,309869.043682,0,2019-04-25,2019-04-25 23:59:59.999
23,1556236800000,1.5118,1.5591,1.4395,1.5214,329595.09,1556323199999,494301.0414,2131,157982.19,237473.611183,0,2019-04-26,2019-04-26 23:59:59.999
24,1556323200000,1.525,1.6242,1.4818,1.5723,169567.94,1556409599999,262539.423307,1453,96248.34,150122.729154,0,2019-04-27,2019-04-27 23:59:59.999
25,1556409600000,1.5734,1.6041,1.5101,1.5303,138636.33,1556495999999,215921.624313,1168,55839.97,87332.902024,0,2019-04-28,2019-04-28 23:59:59.999
