,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date_open_time,date_close_time
0,1566604800000,0.58,0.8888,0.5207,0.539,2986660.21,1566691199999,1934397.524132,7449,1138604.98,731393.7991,0,2019-08-24,2019-08-24 23:59:59.999
1,1566691200000,0.539,0.741,0.5017,0.7049,5369668.65,1566777599999,3505603.122119,16627,2420462.12,1588426.436019,0,2019-08-25,2019-08-25 23:59:59.999
2,1566777600000,0.707,0.76,0.6096,0.6205,3697824.32,1566863999999,2508918.674614,11346,1578255.8,1075772.517364,0,2019-08-26,2019-08-26 23:59:59.999
3,1566864000000,0.613,0.6469,0.5555,0.5705,1113530.16,1566950399999,657984.914611,4140,370938.42,220813.645417,0,2019-08-27,2019-08-27 23:59:59.999
4,1566950400000,0.569,0.5893,0.4829,0.4899,770194.91,1567036799999,412405.632092,2606,230717.84,126526.23428,0,2019-08-28,2019-08-28 23:59:59.999
5,1567036800000,0.4898,0.518,0.455,0.4762,537037.35,1567123199999,258394.609232,2843,205451.1,99027.386039,0,2019-08-29,2019-08-29 23:59:59.999
6,1567123200000,0.4762,0.55,0.4628,0.48,682338.1,1567209599999,349266.587583,2784,259488.77,133340.893657,0,2019-08-30,2019-08-30 23:59:59.999
7,1567209600000,0.48,0.4935,0.4655,0.4715,176851.27,1567295999999,84536.714309,1006,71735.85,34423.57037,0,2019-08-31,2019-08-31 23:59:59.999
8,1567296000000,0.4761,0.5099,0.466,0.475,269560.7,1567382399999,130671.149227,1104,101378.88,49172.981668,0,2019-09-01,2019-09-01 23:59:59.999
9,1567382400000,0.4788,0.4824,0.4502,0.463,295295.49,1567468799999,136762.32425,1220,120877.26,56137.080634,0,2019-09-02,2019-09-02 23:59:59.999
10,1567468800000,0.4643,0.4665,0.437,0.458,336137.89,1567555199999,151744.331679,1490,131279.89,59509.224875,0,2019-09-03,2019-09-03 23:59:59.999
11,1567555200000,0.4577,0.4898,0.4321,0.4401,320410.71,1567641599999,148678.9538,1813,157977.85,73989.28736,0,2019-09-04,2019-09-04 23:59:59.999
12,1567641600000,0.4373,0.4775,0.4285,0.4397,280982.9,1567727999999,126336.333159,1266,133127.69,60219.671344,0,2019-09-05,2019-09-05 23:59:59.999
13,1567728000000,0.434,0.4408,0.3958,0.4015,208219.59,1567814399999,86770.798801,1275,85100.95,35411.008638,0,2019-09-06,2019-09-06 23:59:59.999
14,1567814400000,0.4015,0.4393,0.3922,0.4107,231830.08,1567900799999,95777.955994,1040,118457.8,49128.476256,0,2019-09-07,2019-09-07 23:59:59.999
15,1567900800000,0.4121,0.4562,0.41,0.4324,201806.16,1567987199999,86459.843636,923,86708.78,37477.676502,0,2019-09-08,2019-09-08 23:59:59.999
16,1567987200000,0.4322,0.4459,0.4047,0.4078,292476.66,1568073599999,122770.670333,1201,130012.41,54554.841009,0,2019-09-09,2019-09-09 23:59:59.999
17,1568073600000,0.4112,0.4211,0.398,0.4048,305004.73,1568159999999,125335.389317,887,136529.65,56080.628301,0,2019-09-10,2019-09-10 23:59:59.999
18,1568160000000,0.4072,0.4116,0.3822,0.3887,109277.34,1568246399999,43481.490317,532,39666.28,15886.532272,0,2019-09-11,2019-09-11 23:59:59.999
19,1568246400000,0.3918,0.4016,0.3605,0.3611,152717.34,1568332799999,56734.853171,737,69057.65,25651.583735,0,2019-09-12,2019-09-12 23:59:59.999
20,1568332800000,0.3616,0.3749,0.3546,0.3581,153844.6,1568419199999,55920.59712,672,62226.75,22755.326721,0,2019-09-13,2019-09-13 23:59:59.999
21,1568419200000,0.3573,0.3686,0.35,0.3646,52799.84,1568505599999,19039.719503,358,30104.65,10885.505368,0,2019-09-14,2019-09-14 23:59:59.999
22,1568505600000,0.3678,0.394,0.3591,0.382,141924.87,1568591999999,53414.363421,859,69958.27,26376.066108,0,2019-09-15,2019-09-15 23:59:59.999
23,1568592000000,0.3806,0.381,0.3507,0.367,232347.84,1568678399999,85463.318352,896,97813.63,35815.30066,0,2019-09-16,2019-09-16 23:59:59.999
24,1568678400000,0.367,0.3805,0.358,0.379,144062.52,1568764799999,53240.594156,806,74875.67,27719.136186,0,2019-09-17,2019-09-17 23:59:59.999
25,1568764800000,0.3757,0.447,0.37,0.4132,315890.66,1568851199999,124214.927767,1468,172547.09,67904.84523,0,2019-09-18,2019-09-18 23:59:59.999
