open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date_open_time,date_close_time
1599091200000,19.71000000,35.00000000,16.70800000,17.75200000,1122432.92300000,1599177599999,24455951.32180500,96435,551608.96900000,12104933.99147200,0,2020-09-03,2020-09-03 23:59:59.999
1599177600000,17.75500000,20.50000000,16.71000000,17.58300000,584233.85100000,1599263999999,10610919.03266200,61123,287368.83700000,5227817.52940000,0,2020-09-04,2020-09-04 23:59:59.999
1599264000000,17.58700000,17.70300000,10.20000000,12.32100000,695421.07500000,1599350399999,9630646.86942700,61191,349676.30700000,4817206.51497700,0,2020-09-05,2020-09-05 23:59:59.999
1599350400000,12.32400000,16.00000000,11.27700000,13.36800000,523442.99500000,1599436799999,6905557.81003600,39651,254235.35500000,3355806.37487700,0,2020-09-06,2020-09-06 23:59:59.999
1599436800000,13.37000000,13.65300000,11.50800000,13.21900000,563541.47400000,1599523199999,7194549.08559100,56553,300493.02100000,3827791.86982500,0,2020-09-07,2020-09-07 23:59:59.999
1599523200000,13.22100000,15.49500000,13.20600000,14.02700000,877143.66700000,1599609599999,12444434.19543900,65922,448875.27200000,6377893.15831500,0,2020-09-08,2020-09-08 23:59:59.999
1599609600000,14.04300000,15.35700000,13.68700000,15.08400000,518817.84100000,1599695999999,7530659.67669000,43302,269284.87800000,3911604.16923800,0,2020-09-09,2020-09-09 23:59:59.999
1599696000000,15.10100000,15.67000000,13.80000000,13.93900000,341379.56900000,1599782399999,5058979.44923200,24670,166173.35600000,2465865.90590300,0,2020-09-10,2020-09-10 23:59:59.999
1599782400000,13.93900000,15.29400000,13.48300000,14.30800000,174345.17700000,1599868799999,2451682.31880400,13257,95499.02000000,1345343.22565600,0,2020-09-11,2020-09-11 23:59:59.999
1599868800000,14.29700000,14.41000000,13.13100000,13.91700000,132860.39400000,1599955199999,1848710.09249100,10044,59388.87800000,827442.89421300,0,2020-09-12,2020-09-12 23:59:59.999
1599955200000,13.91400000,14.30000000,12.80100000,13.30600000,138944.53400000,1600041599999,1863606.61947500,10992,62549.77000000,839868.81047900,0,2020-09-13,2020-09-13 23:59:59.999
