open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date_open_time,date_close_time
1596672000000,10.00000000,10.46000000,9.72000000,9.85000000,15787.22000000,1596758399999,159958.61370000,540,6926.58000000,70365.54420000,0,2020-08-06,2020-08-06 23:59:59.999
1596758400000,9.92000000,10.19000000,8.14000000,9.37000000,59477.68000000,1596844799999,557068.02430000,414,27450.68000000,257954.96790000,0,2020-08-07,2020-08-07 23:59:59.999
1596844800000,9.39000000,10.08000000,8.91000000,10.03000000,15914.52000000,1596931199999,151229.53790000,286,12145.97000000,115556.73420000,0,2020-08-08,2020-08-08 23:59:59.999
1596931200000,9.90000000,10.04000000,9.13000000,9.49000000,16278.30000000,1597017599999,156013.62780000,309,9600.37000000,92209.66330000,0,2020-08-09,2020-08-09 23:59:59.999
1597017600000,9.62000000,9.97000000,9.36000000,9.80000000,31103.00000000,1597103999999,300208.20480000,305,21210.91000000,205439.37940000,0,2020-08-10,2020-08-10 23:59:59.999
1597104000000,9.92000000,10.01000000,8.13000000,8.58000000,23193.99000000,1597190399999,207375.98220000,520,9456.96000000,85033.27450000,0,2020-08-11,2020-08-11 23:59:59.999
1597190400000,8.54000000,9.39000000,7.89000000,8.91000000,60282.52000000,1597276799999,534250.31160000,694,36694.01000000,326194.62180000,0,2020-08-12,2020-08-12 23:59:59.999
1597276800000,8.91000000,9.25400000,8.08500000,9.17500000,40026.45000000,1597363199999,347611.88367000,614,20238.09000000,175606.29059000,0,2020-08-13,2020-08-13 23:59:59.999
1597363200000,9.23800000,10.75900000,8.66700000,10.50000000,66555.18000000,1597449599999,664337.42099000,1016,44732.66000000,449257.72348000,0,2020-08-14,2020-08-14 23:59:59.999
1597449600000,10.50700000,11.27100000,10.05400000,10.34700000,38451.66000000,1597535999999,408300.74090000,822,23007.20000000,245993.48478000,0,2020-08-15,2020-08-15 23:59:59.999
1597536000000,10.38600000,11.18700000,10.00000000,10.77300000,24003.21000000,1597622399999,256591.10313000,580,14880.40000000,161444.35693000,0,2020-08-16,2020-08-16 23:59:59.999
